Date,Open,High,Low,Close,Adj Close,Volume
2008-12-26,8642.139648,8740.759766,8611.360352,8739.519531,8739.519531,75800
2008-12-29,8726.309570,8763.669922,8638.599609,8747.169922,8747.169922,83200
2008-12-30,null,null,null,null,null,null
2009-01-05,8991.209961,9127.379883,8987.360352,9043.120117,9043.120117,84900
2009-01-06,9130.009766,9171.030273,9029.940430,9080.839844,9080.839844,154800
2009-01-07,9133.799805,9325.349609,9106.049805,9239.240234,9239.240234,205600
2009-01-08,9143.209961,9148.830078,8876.419922,8876.419922,8876.419922,149900
2009-01-09,8932.709961,8956.849609,8773.200195,8836.799805,8836.799805,137000
2009-01-13,8732.629883,8732.929688,8405.500000,8413.910156,8413.910156,135600
2009-01-14,8425.750000,8516.070313,8359.160156,8438.450195,8438.450195,132700
2009-01-15,8309.379883,8309.379883,7997.729980,8023.310059,8023.310059,158300
2009-01-16,8125.200195,8283.910156,8067.470215,8230.150391,8230.150391,140600
2009-01-19,8318.259766,8351.679688,8221.839844,8256.849609,8256.849609,102600
2009-01-20,8187.140137,8190.419922,7962.459961,8065.790039,8065.790039,127900
2009-01-21,7949.959961,8009.220215,7829.299805,7901.640137,7901.640137,147100
2009-01-22,7988.299805,8051.740234,7809.890137,8051.740234,8051.740234,142600
2009-01-23,7965.410156,7965.410156,7745.250000,7745.250000,7745.250000,119800
2009-01-26,7714.259766,7807.160156,7671.040039,7682.140137,7682.140137,115000
2009-01-27,7782.899902,8115.149902,7782.069824,8061.069824,8061.069824,152500
2009-01-28,8052.250000,8171.629883,7936.589844,8106.290039,8106.290039,140000
2009-01-29,8201.160156,8305.379883,8138.990234,8251.240234,8251.240234,160300
2009-01-30,8142.879883,8142.879883,7922.390137,7994.049805,7994.049805,148000
2009-02-02,7908.509766,7955.750000,7795.270020,7873.979980,7873.979980,159700
2009-02-03,7862.950195,8084.410156,7800.799805,7825.509766,7825.509766,181500
2009-02-04,7897.240234,8084.970215,7863.649902,8038.939941,8038.939941,156800
2009-02-05,7985.529785,8093.959961,7901.040039,7949.649902,7949.649902,169500
2009-02-06,8054.270020,8169.040039,8033.240234,8076.620117,8076.620117,147300
2009-02-09,8178.069824,8257.709961,7969.029785,7969.029785,7969.029785,140500
2009-02-10,8066.939941,8124.790039,7917.270020,7945.939941,7945.939941,138600
2009-02-12,7842.529785,7862.520020,7685.680176,7705.359863,7705.359863,145900
2009-02-13,7789.350098,7887.740234,7730.270020,7779.399902,7779.399902,149700
2009-02-16,7732.680176,7804.240234,7694.729980,7750.169922,7750.169922,110600
2009-02-17,7690.129883,7710.430176,7615.939941,7645.509766,7645.509766,120800
2009-02-18,7539.959961,7565.790039,7479.180176,7534.439941,7534.439941,149400
2009-02-19,7604.220215,7642.689941,7537.560059,7557.649902,7557.649902,138200
2009-02-20,7544.069824,7554.700195,7382.330078,7416.379883,7416.379883,140800
2009-02-23,7314.299805,7417.180176,7209.430176,7376.160156,7376.160156,164300
2009-02-24,7266.680176,7270.899902,7155.160156,7268.560059,7268.560059,146800
2009-02-25,7368.439941,7471.029785,7330.439941,7461.220215,7461.220215,165300
2009-02-26,7470.600098,7599.810059,7433.060059,7457.930176,7457.930176,143100
2009-02-27,7463.419922,7589.770020,7414.399902,7568.419922,7568.419922,140700
2009-03-02,7454.279785,7454.279785,7234.959961,7280.149902,7280.149902,125400
2009-03-03,7177.790039,7288.140137,7088.470215,7229.720215,7229.720215,146700
2009-03-04,7146.709961,7320.649902,7104.629883,7290.959961,7290.959961,159900
2009-03-05,7336.020020,7532.870117,7336.020020,7433.490234,7433.490234,185400
2009-03-06,7328.290039,7328.290039,7167.069824,7173.100098,7173.100098,159500
2009-03-09,7191.129883,7241.020020,7028.490234,7086.029785,7086.029785,132800
2009-03-10,7059.770020,7100.770020,7021.279785,7054.979980,7054.979980,133000
2009-03-11,7165.390137,7393.810059,7161.850098,7376.120117,7376.120117,155800
2009-03-12,7320.450195,7345.020020,7198.250000,7198.250000,7198.250000,153200
2009-03-13,7301.120117,7571.450195,7300.870117,7569.279785,7569.279785,217000
2009-03-16,7630.200195,7754.750000,7630.200195,7704.149902,7704.149902,150500
2009-03-17,7767.339844,7967.029785,7723.939941,7949.129883,7949.129883,171400
2009-03-18,8006.859863,8054.350098,7895.279785,7972.169922,7972.169922,176800
2009-03-19,8017.930176,8034.089844,7902.490234,7945.959961,7945.959961,138000
2009-03-23,7943.140137,8229.129883,7922.549805,8215.530273,8215.530273,178400
2009-03-24,8334.679688,8504.410156,8297.269531,8488.299805,8488.299805,195000
2009-03-25,8499.690430,8553.009766,8392.559570,8479.990234,8479.990234,162000
2009-03-26,8430.219727,8640.280273,8383.990234,8636.330078,8636.330078,135200
2009-03-27,8711.719727,8843.179688,8626.969727,8626.969727,8626.969727,157900
2009-03-30,8621.849609,8651.059570,8236.080078,8236.080078,8236.080078,164200
2009-03-31,8199.429688,8383.740234,8088.450195,8109.529785,8109.529785,178800
2009-04-01,8173.359863,8351.910156,8084.620117,8351.910156,8351.910156,157000
2009-04-02,8453.730469,8741.669922,8449.870117,8719.780273,8719.780273,212900
2009-04-03,8814.099609,8884.629883,8697.169922,8749.839844,8749.839844,217500
2009-04-06,8856.839844,8992.059570,8812.360352,8857.929688,8857.929688,173500
2009-04-07,8838.660156,8884.450195,8778.919922,8832.849609,8832.849609,150600
2009-04-08,8746.730469,8765.639648,8556.750000,8595.009766,8595.009766,167900
2009-04-09,8665.160156,8920.860352,8664.259766,8916.059570,8916.059570,192000
2009-04-10,9041.230469,9068.799805,8856.690430,8964.110352,8964.110352,228700
2009-04-13,8930.349609,9024.450195,8888.099609,8924.429688,8924.429688,167500
2009-04-14,8955.900391,8961.730469,8749.919922,8842.679688,8842.679688,181800
2009-04-15,8777.679688,8800.519531,8681.030273,8742.959961,8742.959961,158400
2009-04-16,8848.429688,9030.000000,8720.620117,8755.259766,8755.259766,172900
2009-04-17,8854.330078,8953.339844,8834.629883,8907.580078,8907.580078,184300
2009-04-20,8899.589844,8933.799805,8813.719727,8924.750000,8924.750000,167900
2009-04-21,8802.089844,8802.089844,8612.759766,8711.330078,8711.330078,175400
2009-04-22,8777.530273,8802.900391,8683.269531,8727.299805,8727.299805,195000
2009-04-23,8776.940430,8860.549805,8647.799805,8847.009766,8847.009766,186200
2009-04-24,8832.099609,8852.830078,8694.919922,8707.990234,8707.990234,212200
2009-04-27,8783.339844,8840.530273,8648.509766,8726.339844,8726.339844,152300
2009-04-28,8678.280273,8808.639648,8493.769531,8493.769531,8493.769531,169600
2009-04-30,8615.450195,8844.769531,8615.450195,8828.259766,8828.259766,174900
2009-05-01,8848.839844,9017.320313,8827.129883,8977.370117,8977.370117,154800
2009-05-07,9102.349609,9385.700195,9100.110352,9385.700195,9385.700195,238900
2009-05-08,9351.400391,9464.429688,9349.570313,9432.830078,9432.830078,220100
2009-05-11,9460.719727,9503.910156,9342.750000,9451.980469,9451.980469,230800
2009-05-12,9358.250000,9389.610352,9298.610352,9298.610352,9298.610352,188300
2009-05-13,9305.790039,9379.469727,9278.889648,9340.490234,9340.490234,176000
2009-05-14,9212.299805,9223.769531,9052.410156,9093.730469,9093.730469,169300
2009-05-15,9150.209961,9272.080078,9140.900391,9265.019531,9265.019531,171900
2009-05-18,9167.049805,9167.820313,8997.740234,9038.690430,9038.690430,147700
2009-05-19,9172.559570,9326.750000,9166.969727,9290.290039,9290.290039,167000
2009-05-20,9372.719727,9399.400391,9311.610352,9344.639648,9344.639648,143200
2009-05-21,9280.349609,9286.349609,9189.919922,9264.150391,9264.150391,133200
2009-05-22,9156.139648,9267.820313,9126.690430,9225.809570,9225.809570,134700
2009-05-25,9245.950195,9402.759766,9245.950195,9347.000000,9347.000000,129200
2009-05-26,9364.219727,9379.780273,9231.929688,9310.809570,9310.809570,121200
2009-05-27,9426.620117,9491.129883,9411.540039,9438.769531,9438.769531,148900
2009-05-28,9353.330078,9492.660156,9353.330078,9451.389648,9451.389648,155700
2009-05-29,9478.209961,9522.500000,9426.519531,9522.500000,9522.500000,175800
2009-06-01,9517.490234,9691.730469,9491.259766,9677.750000,9677.750000,177600
2009-06-02,9774.549805,9793.469727,9704.309570,9704.309570,9704.309570,184700
2009-06-03,9723.820313,9774.549805,9718.700195,9741.669922,9741.669922,140600
2009-06-04,9690.929688,9743.459961,9654.450195,9668.959961,9668.959961,175900
2009-06-05,9752.509766,9774.980469,9719.139648,9768.009766,9768.009766,156100
2009-06-08,9829.280273,9914.070313,9816.169922,9865.629883,9865.629883,155800
2009-06-09,9824.169922,9855.889648,9755.809570,9786.820313,9786.820313,159000
2009-06-10,9833.639648,9991.490234,9813.769531,9991.490234,9991.490234,192800
2009-06-11,9992.980469,10022.230469,9958.980469,9981.330078,9981.330078,211200
2009-06-12,10088.209961,10170.820313,10050.959961,10135.820313,10135.820313,297200
2009-06-15,10126.549805,10126.549805,10029.589844,10039.669922,10039.669922,158200
2009-06-16,9914.400391,9941.500000,9752.879883,9752.879883,9752.879883,174600
2009-06-17,9705.730469,9845.519531,9705.730469,9840.849609,9840.849609,179400
2009-06-18,9778.349609,9778.349609,9649.830078,9703.719727,9703.719727,168700
2009-06-19,9757.849609,9822.830078,9703.870117,9786.259766,9786.259766,174900
2009-06-22,9788.070313,9887.129883,9763.370117,9826.269531,9826.269531,149900
2009-06-23,9695.759766,9712.089844,9511.450195,9549.610352,9549.610352,185600
2009-06-24,9596.780273,9624.410156,9534.240234,9590.320313,9590.320313,153100
2009-06-25,9628.179688,9871.139648,9619.019531,9796.080078,9796.080078,161200
2009-06-26,9852.919922,9893.000000,9793.950195,9877.389648,9877.389648,135800
2009-06-29,9866.280273,9943.830078,9748.730469,9783.469727,9783.469727,160200
2009-06-30,9896.559570,10000.299805,9894.950195,9958.440430,9958.440430,143300
2009-07-01,9889.339844,10086.179688,9874.000000,9939.929688,9939.929688,158100
2009-07-02,9993.769531,9993.769531,9869.540039,9876.150391,9876.150391,141700
2009-07-03,9751.690430,9816.070313,9691.160156,9816.070313,9816.070313,127100
2009-07-06,9738.490234,9771.759766,9650.750000,9680.870117,9680.870117,109800
2009-07-07,9713.620117,9734.429688,9619.679688,9647.790039,9647.790039,142800
2009-07-08,9548.809570,9557.389648,9407.980469,9420.750000,9420.750000,147900
2009-07-09,9342.330078,9384.240234,9291.059570,9291.059570,9291.059570,148400
2009-07-10,9338.759766,9370.150391,9265.240234,9287.280273,9287.280273,151400
2009-07-13,9242.129883,9343.860352,9050.330078,9050.330078,9050.330078,168800
2009-07-14,9173.139648,9284.379883,9166.629883,9261.809570,9261.809570,168000
2009-07-15,9307.450195,9333.639648,9250.730469,9269.250000,9269.250000,169600
2009-07-16,9393.980469,9489.669922,9317.110352,9344.160156,9344.160156,178400
2009-07-17,9413.860352,9420.610352,9360.589844,9395.320313,9395.320313,122100
2009-07-21,9512.519531,9652.019531,9508.919922,9652.019531,9652.019531,151300
2009-07-22,9642.790039,9750.629883,9608.769531,9723.160156,9723.160156,153800
2009-07-23,9712.099609,9861.290039,9703.839844,9792.940430,9792.940430,171800
2009-07-24,9909.400391,9950.040039,9863.870117,9944.549805,9944.549805,205500
2009-07-27,10020.870117,10179.589844,10015.110352,10088.660156,10088.660156,161200
2009-07-28,10116.889648,10116.889648,10049.629883,10087.259766,10087.259766,138500
2009-07-29,10035.910156,10161.950195,10035.910156,10113.240234,10113.240234,146700
2009-07-30,10155.709961,10169.679688,10067.509766,10165.209961,10165.209961,147400
2009-07-31,10275.139648,10359.070313,10259.570313,10356.830078,10356.830078,182700
2009-08-03,10355.230469,10380.570313,10322.000000,10352.469727,10352.469727,162000
2009-08-04,10438.400391,10479.190430,10358.480469,10375.009766,10375.009766,175400
2009-08-05,10405.049805,10406.099609,10252.530273,10252.530273,10252.530273,134600
2009-08-06,10266.009766,10426.139648,10266.009766,10388.089844,10388.089844,146500
2009-08-07,10365.709961,10412.089844,10249.040039,10412.089844,10412.089844,140500
2009-08-10,10530.620117,10585.370117,10487.700195,10524.259766,10524.259766,147800
2009-08-11,10514.740234,10587.360352,10512.209961,10585.459961,10585.459961,135300
2009-08-12,10486.360352,10526.349609,10434.089844,10435.000000,10435.000000,124100
2009-08-13,10508.089844,10556.280273,10489.120117,10517.190430,10517.190430,125900
2009-08-14,10551.330078,10630.379883,10539.429688,10597.330078,10597.330078,142600
2009-08-17,10521.019531,10521.019531,10268.610352,10268.610352,10268.610352,134000
2009-08-18,10208.120117,10325.059570,10181.099609,10284.959961,10284.959961,126600
2009-08-19,10269.969727,10327.169922,10195.110352,10204.000000,10204.000000,138100
2009-08-20,10254.530273,10407.299805,10204.259766,10383.410156,10383.410156,137000
2009-08-21,10375.219727,10375.219727,10142.219727,10238.200195,10238.200195,154300
2009-08-24,10389.570313,10591.000000,10388.780273,10581.049805,10581.049805,122500
2009-08-25,10515.570313,10566.309570,10469.690430,10497.360352,10497.360352,127000
2009-08-26,10554.440430,10668.740234,10526.509766,10639.709961,10639.709961,132100
2009-08-27,10570.780273,10575.790039,10400.830078,10473.969727,10473.969727,138700
2009-08-28,10546.879883,10560.440430,10471.629883,10534.139648,10534.139648,130200
2009-08-31,10608.160156,10767.000000,10423.900391,10492.530273,10492.530273,152400
2009-09-02,10378.080078,10378.080078,10215.599609,10280.459961,10280.459961,138100
2009-09-03,10240.019531,10290.830078,10185.379883,10214.639648,10214.639648,117500
2009-09-04,10256.490234,10256.490234,10143.259766,10187.110352,10187.110352,131300
2009-09-07,10288.559570,10326.450195,10274.379883,10320.940430,10320.940430,97100
2009-09-08,10353.509766,10393.230469,10300.500000,10393.230469,10393.230469,118000
2009-09-09,10343.799805,10390.250000,10249.110352,10312.139648,10312.139648,140800
2009-09-10,10385.349609,10521.139648,10382.990234,10513.669922,10513.669922,133400
2009-09-11,10519.330078,10522.230469,10407.969727,10444.330078,10444.330078,189300
2009-09-14,10388.320313,10388.320313,10170.740234,10202.059570,10202.059570,121800
2009-09-15,10255.730469,10292.469727,10183.299805,10217.620117,10217.620117,101300
2009-09-16,10288.719727,10394.559570,10247.240234,10270.769531,10270.769531,136800
2009-09-17,10373.250000,10443.799805,10340.139648,10443.799805,10443.799805,144700
2009-09-18,10379.209961,10399.419922,10292.500000,10370.540039,10370.540039,174500
2009-09-21,null,null,null,null,null,null
2009-09-24,10405.530273,10566.980469,10386.879883,10544.219727,10544.219727,168400
2009-09-25,10395.450195,10395.450195,10228.599609,10265.980469,10265.980469,141600
2009-09-28,10136.240234,10151.599609,9971.049805,10009.519531,10009.519531,159300
2009-09-29,10089.110352,10125.879883,10059.870117,10100.200195,10100.200195,135700
2009-09-30,10105.169922,10138.040039,10063.690430,10133.230469,10133.230469,121100
2009-10-01,10072.639648,10077.219727,9965.059570,9978.639648,9978.639648,134900
2009-10-02,9848.070313,9852.169922,9714.179688,9731.870117,9731.870117,165200
2009-10-05,9733.070313,9751.559570,9669.309570,9674.490234,9674.490234,145000
2009-10-06,9744.419922,9744.419922,9628.669922,9691.799805,9691.799805,154700
2009-10-07,9750.240234,9821.740234,9735.679688,9799.599609,9799.599609,175600
2009-10-08,9806.030273,9863.339844,9746.150391,9832.469727,9832.469727,139200
2009-10-09,9893.629883,10016.389648,9857.389648,10016.389648,10016.389648,154900
2009-10-13,10066.849609,10116.719727,10039.620117,10076.559570,10076.559570,132500
2009-10-14,10096.009766,10096.009766,10016.240234,10060.209961,10060.209961,162100
2009-10-15,10194.910156,10272.620117,10184.809570,10238.650391,10238.650391,148400
2009-10-16,10276.400391,10290.309570,10216.139648,10257.559570,10257.559570,152400
2009-10-19,10179.459961,10264.440430,10125.330078,10236.509766,10236.509766,139600
2009-10-20,10329.299805,10357.589844,10307.589844,10336.839844,10336.839844,139200
2009-10-21,10292.389648,10350.450195,10292.389648,10333.389648,10333.389648,133400
2009-10-22,10251.089844,10274.610352,10159.660156,10267.169922,10267.169922,154400
2009-10-23,10335.339844,10364.169922,10271.709961,10282.990234,10282.990234,146800
2009-10-26,10271.839844,10397.690430,10250.839844,10362.620117,10362.620117,127600
2009-10-27,10283.459961,10290.919922,10201.929688,10212.459961,10212.459961,143300
2009-10-28,10182.139648,10209.200195,10060.389648,10075.049805,10075.049805,134900
2009-10-29,9941.570313,9945.410156,9850.120117,9891.099609,9891.099609,203800
2009-10-30,10006.839844,10049.589844,9984.330078,10034.740234,10034.740234,145600
2009-11-02,9903.769531,9904.610352,9736.139648,9802.950195,9802.950195,128500
2009-11-04,9785.280273,9845.000000,9767.910156,9844.309570,9844.309570,119300
2009-11-05,9803.500000,9825.820313,9691.690430,9717.440430,9717.440430,147100
2009-11-06,9812.730469,9849.719727,9767.000000,9789.349609,9789.349609,141500
2009-11-09,9777.639648,9845.900391,9731.589844,9808.990234,9808.990234,117600
2009-11-10,9904.679688,9979.459961,9857.099609,9870.730469,9870.730469,130400
2009-11-11,9890.179688,9949.709961,9849.990234,9871.679688,9871.679688,122700
2009-11-12,9921.450195,9943.570313,9788.490234,9804.490234,9804.490234,123600
2009-11-13,9793.190430,9805.200195,9719.379883,9770.309570,9770.309570,122900
2009-11-16,9784.139648,9802.530273,9725.809570,9791.179688,9791.179688,140800
2009-11-17,9834.580078,9847.639648,9715.280273,9729.929688,9729.929688,138700
2009-11-18,9723.230469,9788.809570,9631.830078,9676.799805,9676.799805,170600
2009-11-19,9691.860352,9691.860352,9496.070313,9549.469727,9549.469727,203000
2009-11-20,9460.209961,9513.599609,9423.660156,9497.679688,9497.679688,163200
2009-11-24,9511.000000,9511.000000,9397.790039,9401.580078,9401.580078,136500
2009-11-25,9381.900391,9453.700195,9366.330078,9441.639648,9441.639648,145200
2009-11-26,9354.799805,9457.240234,9324.990234,9383.240234,9383.240234,146600
2009-11-27,9257.200195,9257.200195,9076.410156,9081.519531,9081.519531,176400
2009-11-30,9189.169922,9353.740234,9162.179688,9345.549805,9345.549805,185700
2009-12-01,9281.820313,9572.200195,9233.200195,9572.200195,9572.200195,212800
2009-12-02,9551.790039,9643.320313,9514.150391,9608.940430,9608.940430,167300
2009-12-03,9707.019531,9977.669922,9707.019531,9977.669922,9977.669922,192000
2009-12-04,10019.240234,10022.589844,9902.830078,10022.589844,10022.589844,180000
2009-12-07,10131.900391,10204.580078,10106.309570,10167.599609,10167.599609,164300
2009-12-08,10079.809570,10149.320313,10079.809570,10140.469727,10140.469727,150000
2009-12-09,10048.940430,10048.940430,9985.969727,10004.719727,10004.719727,149000
2009-12-10,9964.049805,10035.919922,9834.219727,9862.820313,9862.820313,162000
2009-12-11,9958.000000,10107.870117,9916.209961,10107.870117,10107.870117,222000
2009-12-14,10126.610352,10126.610352,10009.599609,10105.679688,10105.679688,161300
2009-12-15,10053.450195,10111.759766,10033.900391,10083.480469,10083.480469,159900
2009-12-16,10179.330078,10222.219727,10117.120117,10177.410156,10177.410156,225200
2009-12-17,10199.919922,10260.120117,10163.799805,10163.799805,10163.799805,148200
2009-12-18,10110.639648,10157.250000,10027.849609,10142.049805,10142.049805,151800
2009-12-21,10196.709961,10215.490234,10183.469727,10183.469727,10183.469727,120400
2009-12-22,10256.000000,10378.030273,10235.219727,10378.030273,10378.030273,171900
2009-12-24,10413.370117,10558.410156,10413.370117,10536.919922,10536.919922,144200
2009-12-25,10546.969727,10546.969727,10476.650391,10494.709961,10494.709961,82900
2009-12-28,10521.809570,10652.990234,10513.549805,10634.230469,10634.230469,106200
2009-12-29,10611.849609,10683.120117,10597.410156,10638.059570,10638.059570,122400
2009-12-30,10707.509766,10707.509766,10546.440430,10546.440430,10546.440430,141500
2010-01-04,10609.339844,10694.490234,10608.139648,10654.790039,10654.790039,104400
2010-01-05,10719.440430,10791.040039,10655.570313,10681.830078,10681.830078,166200
2010-01-06,10709.549805,10768.610352,10661.169922,10731.450195,10731.450195,181800
2010-01-07,10742.750000,10774.000000,10636.669922,10681.660156,10681.660156,182600
2010-01-08,10743.299805,10816.450195,10677.559570,10798.320313,10798.320313,211800
2010-01-12,10770.349609,10905.389648,10763.679688,10879.139648,10879.139648,192800
2010-01-13,10795.480469,10866.620117,10729.860352,10735.030273,10735.030273,250000
2010-01-14,10778.070313,10909.940430,10774.250000,10907.679688,10907.679688,267300
2010-01-15,10917.410156,10982.099609,10878.830078,10982.099609,10982.099609,252900
2010-01-18,10887.610352,10895.099609,10781.030273,10855.080078,10855.080078,186600
2010-01-19,10866.830078,10866.830078,10749.469727,10764.900391,10764.900391,174700
2010-01-20,10834.910156,10860.929688,10724.570313,10737.519531,10737.519531,146400
2010-01-21,10704.790039,10886.639648,10649.839844,10868.410156,10868.410156,176900
2010-01-22,10740.209961,10768.070313,10528.330078,10590.549805,10590.549805,187400
2010-01-25,10478.309570,10557.639648,10414.580078,10512.690430,10512.690430,139800
2010-01-26,10506.150391,10566.490234,10324.980469,10325.280273,10325.280273,175400
2010-01-27,10344.070313,10373.820313,10252.080078,10252.080078,10252.080078,139500
2010-01-28,10309.730469,10462.700195,10296.980469,10414.290039,10414.290039,168000
2010-01-29,10308.049805,10324.370117,10198.040039,10198.040039,10198.040039,156800
2010-02-01,10212.360352,10224.830078,10129.910156,10205.019531,10205.019531,161900
2010-02-02,10310.980469,10396.480469,10287.740234,10371.089844,10371.089844,142000
2010-02-03,10428.120117,10436.519531,10356.030273,10404.330078,10404.330078,154300
2010-02-04,10434.519531,10438.410156,10279.570313,10355.980469,10355.980469,164500
2010-02-05,10162.339844,10166.299805,10036.330078,10057.089844,10057.089844,172000
2010-02-08,10007.469727,10063.530273,9942.049805,9951.820313,9951.820313,137400
2010-02-09,9876.610352,9956.790039,9867.389648,9932.900391,9932.900391,135000
2010-02-10,10024.259766,10049.870117,9963.990234,9963.990234,9963.990234,127000
2010-02-12,10085.349609,10099.459961,10014.500000,10092.190430,10092.190430,136000
2010-02-15,10097.820313,10119.469727,10012.530273,10013.299805,10013.299805,97300
2010-02-16,10044.530273,10062.269531,10019.429688,10034.250000,10034.250000,87000
2010-02-17,10161.719727,10306.830078,10150.240234,10306.830078,10306.830078,127100
2010-02-18,10324.980469,10340.379883,10285.049805,10335.690430,10335.690430,111800
2010-02-19,10334.400391,10354.419922,10123.580078,10123.580078,10123.580078,129500
2010-02-22,10302.070313,10449.750000,10298.150391,10400.469727,10400.469727,115400
2010-02-23,10327.639648,10375.549805,10280.330078,10352.099609,10352.099609,121500
2010-02-24,10205.150391,10243.200195,10129.650391,10198.830078,10198.830078,125200
2010-02-25,10256.099609,10267.429688,10087.209961,10101.959961,10101.959961,128200
2010-02-26,10107.080078,10171.219727,10085.129883,10126.030273,10126.030273,113200
2010-03-01,10128.730469,10215.150391,10116.860352,10172.059570,10172.059570,108400
2010-03-02,10199.190430,10238.959961,10150.299805,10221.839844,10221.839844,104000
2010-03-03,10193.950195,10274.089844,10186.679688,10253.139648,10253.139648,120600
2010-03-04,10255.690430,10263.480469,10134.370117,10145.719727,10145.719727,126300
2010-03-05,10254.610352,10376.410156,10254.610352,10368.959961,10368.959961,129900
2010-03-08,10538.120117,10586.969727,10514.280273,10585.919922,10585.919922,140500
2010-03-09,10567.320313,10593.269531,10542.809570,10567.650391,10567.650391,110100
2010-03-10,10555.849609,10588.690430,10547.339844,10563.919922,10563.919922,104800
2010-03-11,10627.990234,10664.950195,10588.860352,10664.950195,10664.950195,123800
2010-03-12,10777.490234,10777.490234,10699.299805,10751.259766,10751.259766,206600
2010-03-15,10802.110352,10808.839844,10708.969727,10751.980469,10751.980469,130700
2010-03-16,10718.629883,10776.519531,10716.200195,10721.709961,10721.709961,106600
2010-03-17,10789.240234,10864.299805,10761.889648,10846.980469,10846.980469,137700
2010-03-18,10841.709961,10845.730469,10731.660156,10744.030273,10744.030273,130200
2010-03-19,10785.879883,10826.759766,10775.570313,10824.719727,10824.719727,116300
2010-03-23,10793.049805,10817.780273,10766.650391,10774.150391,10774.150391,112500
2010-03-24,10829.360352,10880.620117,10769.179688,10815.030273,10815.030273,125500
2010-03-25,10857.809570,10872.450195,10808.709961,10828.849609,10828.849609,123600
2010-03-26,10895.290039,11001.589844,10889.330078,10996.370117,10996.370117,142200
2010-03-29,10909.980469,10990.750000,10901.200195,10986.469727,10986.469727,144700
2010-03-30,11022.200195,11108.820313,11003.349609,11097.139648,11097.139648,153500
2010-03-31,11138.719727,11147.620117,11085.549805,11089.940430,11089.940430,141700
2010-04-01,11178.919922,11272.730469,11118.179688,11244.400391,11244.400391,166500
